,l1,l2,l_inf,dist,sparsity,segnums,target_probs
123,40.040396498999996,6.583687144923059,1.29172023,40.040396498999996,0.7,1,0.49834064
124,24.509868573,4.525263758124315,1.31740376,24.509868573,0.7,1,0.49835598
125,40.912905701,6.956806659714295,1.71720562,40.912905701,0.7,1,0.49833962
126,11.079819976,2.0742918439851286,0.656083155,11.079819976,0.7,1,0.49834496
127,8.329812342099999,1.4822092529410074,0.5006933151,8.329812342099999,0.7,1,0.49835414
128,51.221455393,8.592161924290485,1.6807298899999998,51.221455393,0.7,1,0.4983363
129,40.222615252,6.6086211984603604,1.3112625,40.222615252,0.7,1,0.49833828
130,48.737411463,8.502550945886377,1.7924490199999998,48.737411463,0.7,1,0.4983438
131,9.2527939313,2.1637395830982094,0.70547418,9.2527939313,0.7,1,0.49835595
132,22.488675706000002,4.737105179880272,1.41774435,22.488675706000002,0.7,1,0.49834082
133,5.458806688,0.9112865090152212,0.253761441,5.458806688,0.7,1,0.49835598
134,23.153001574,4.144596247932022,1.17365644,23.153001574,0.7,1,0.4983405
135,38.449704383,6.3816281900825045,1.41662479,38.449704383,0.7,1,0.49835283
136,26.505316568999998,5.283111306037845,1.57259366,26.505316568999998,0.7,1,0.49833986
137,7.326643205,1.650874220113252,0.60245868,7.326643205,0.7,1,0.49835598
138,31.3381851768,6.225328170876915,1.74308066,31.3381851768,0.7,1,0.49834046
139,3.7285421759999995,0.6895688890441068,0.24808589999999997,3.7285421759999995,0.7,1,0.49834988
140,39.006991443000004,6.505500934745544,1.4313799600000001,39.006991443000004,0.7,1,0.498341
141,27.033749064,4.495527097210347,1.15480762,27.033749064,0.7,1,0.49835196
142,8.565157469999999,2.086111827611438,0.8715916800000001,8.565157469999999,0.7,1,0.49835595
143,40.456511782999996,6.616852442919691,1.27582942,40.456511782999996,0.7,1,0.49833137
144,9.791283215,2.238680958907821,0.84658448,9.791283215,0.7,1,0.49835595
145,15.717044253000001,3.6001170826013853,1.074404188,15.717044253000001,0.7,1,0.49835593
146,9.18988572,1.9573565361071306,0.70838318,9.18988572,0.7,1,0.49835595
147,7.045062272,1.1545258359184536,0.33014955,7.045062272,0.7,1,0.49835598
148,37.878738724,6.492843752895654,1.59411556,37.878738724,0.7,1,0.4983415
149,24.418621330999997,4.5006448003639825,1.34653449,24.418621330999997,0.7,1,0.49834126
